Date,Home/Neutral,Visitor/Neutral,Diifference
"Wed, Dec 7, 2016",Phoenix Suns,Indiana Pacers,-15.0
"Wed, Dec 7, 2016",Los Angeles Clippers,Golden State Warriors,-17.0
"Thu, Dec 8, 2016",Toronto Raptors,Minnesota Timberwolves,14.0
"Thu, Dec 8, 2016",Washington Wizards,Denver Nuggets,7.0
"Thu, Dec 8, 2016",Memphis Grizzlies,Portland Trail Blazers,2.0
"Thu, Dec 8, 2016",New Orleans Pelicans,Philadelphia 76ers,-11.0
"Thu, Dec 8, 2016",Utah Jazz,Golden State Warriors,-7.0
"Thu, Dec 8, 2016",Chicago Bulls,San Antonio Spurs,4.0
"Fri, Dec 9, 2016",Charlotte Hornets,Orlando Magic,21.0
"Fri, Dec 9, 2016",Boston Celtics,Toronto Raptors,-7.0
"Fri, Dec 9, 2016",Cleveland Cavaliers,Miami Heat,30.0
"Fri, Dec 9, 2016",Milwaukee Bucks,Atlanta Hawks,-4.0
"Fri, Dec 9, 2016",Minnesota Timberwolves,Detroit Pistons,-27.0
"Fri, Dec 9, 2016",Oklahoma City Thunder,Houston Rockets,-3.0
"Fri, Dec 9, 2016",Dallas Mavericks,Indiana Pacers,8.0
"Fri, Dec 9, 2016",Los Angeles Lakers,Phoenix Suns,-4.0
"Fri, Dec 9, 2016",Sacramento Kings,New York Knicks,-3.0
"Sat, Dec 10, 2016",Indiana Pacers,Portland Trail Blazers,7.0
"Sat, Dec 10, 2016",Orlando Magic,Denver Nuggets,-8.0
"Sat, Dec 10, 2016",Washington Wizards,Milwaukee Bucks,5.0
"Sat, Dec 10, 2016",Cleveland Cavaliers,Charlotte Hornets,11.0
"Sat, Dec 10, 2016",Chicago Bulls,Miami Heat,5.0
"Sat, Dec 10, 2016",Houston Rockets,Dallas Mavericks,22.0
"Sat, Dec 10, 2016",Memphis Grizzlies,Golden State Warriors,21.0
"Sat, Dec 10, 2016",San Antonio Spurs,Brooklyn Nets,29.0
"Sat, Dec 10, 2016",Utah Jazz,Sacramento Kings,20.0
"Sat, Dec 10, 2016",Los Angeles Clippers,New Orleans Pelicans,28.0
"Sun, Dec 11, 2016",Detroit Pistons,Philadelphia 76ers,-18.0
"Sun, Dec 11, 2016",Minnesota Timberwolves,Golden State Warriors,-8.0
"Sun, Dec 11, 2016",Oklahoma City Thunder,Boston Celtics,3.0
"Sun, Dec 11, 2016",Phoenix Suns,New Orleans Pelicans,-1.0
"Sun, Dec 11, 2016",Los Angeles Lakers,New York Knicks,-6.0
"Mon, Dec 12, 2016",Indiana Pacers,Charlotte Hornets,16.0
"Mon, Dec 12, 2016",Miami Heat,Washington Wizards,11.0
"Mon, Dec 12, 2016",Toronto Raptors,Milwaukee Bucks,22.0
"Mon, Dec 12, 2016",Houston Rockets,Brooklyn Nets,4.0
"Mon, Dec 12, 2016",Dallas Mavericks,Denver Nuggets,20.0
"Mon, Dec 12, 2016",Los Angeles Clippers,Portland Trail Blazers,1.0
"Mon, Dec 12, 2016",Sacramento Kings,Los Angeles Lakers,24.0
"Tue, Dec 13, 2016",Cleveland Cavaliers,Memphis Grizzlies,17.0
"Tue, Dec 13, 2016",Atlanta Hawks,Orlando Magic,-11.0
"Tue, Dec 13, 2016",Chicago Bulls,Minnesota Timberwolves,-5.0
"Tue, Dec 13, 2016",New Orleans Pelicans,Golden State Warriors,-4.0
"Tue, Dec 13, 2016",Phoenix Suns,New York Knicks,2.0
"Tue, Dec 13, 2016",Portland Trail Blazers,Oklahoma City Thunder,19.0
"Wed, Dec 14, 2016",Miami Heat,Indiana Pacers,6.0
"Wed, Dec 14, 2016",Orlando Magic,Los Angeles Clippers,-5.0
"Wed, Dec 14, 2016",Philadelphia 76ers,Toronto Raptors,-9.0
"Wed, Dec 14, 2016",Washington Wizards,Charlotte Hornets,3.0
"Wed, Dec 14, 2016",Brooklyn Nets,Los Angeles Lakers,10.0
"Wed, Dec 14, 2016",Houston Rockets,Sacramento Kings,34.0
"Wed, Dec 14, 2016",Memphis Grizzlies,Cleveland Cavaliers,8.0
"Wed, Dec 14, 2016",Dallas Mavericks,Detroit Pistons,-10.0
"Wed, Dec 14, 2016",Utah Jazz,Oklahoma City Thunder,20.0
"Wed, Dec 14, 2016",San Antonio Spurs,Boston Celtics,7.0
"Thu, Dec 15, 2016",Milwaukee Bucks,Chicago Bulls,11.0
"Thu, Dec 15, 2016",New Orleans Pelicans,Indiana Pacers,7.0
"Thu, Dec 15, 2016",Denver Nuggets,Portland Trail Blazers,12.0
"Thu, Dec 15, 2016",Phoenix Suns,San Antonio Spurs,-15.0
"Thu, Dec 15, 2016",Golden State Warriors,New York Knicks,13.0
"Fri, Dec 16, 2016",Orlando Magic,Brooklyn Nets,7.0
"Fri, Dec 16, 2016",Washington Wizards,Detroit Pistons,14.0
"Fri, Dec 16, 2016",Boston Celtics,Charlotte Hornets,8.0
"Fri, Dec 16, 2016",Toronto Raptors,Atlanta Hawks,-4.0
"Fri, Dec 16, 2016",Chicago Bulls,Milwaukee Bucks,-26.0
"Fri, Dec 16, 2016",Houston Rockets,New Orleans Pelicans,22.0
"Fri, Dec 16, 2016",Memphis Grizzlies,Sacramento Kings,-4.0
"Fri, Dec 16, 2016",Miami Heat,Los Angeles Clippers,-4.0
"Fri, Dec 16, 2016",Philadelphia 76ers,Los Angeles Lakers,-11.0
"Fri, Dec 16, 2016",Utah Jazz,Dallas Mavericks,3.0
"Sat, Dec 17, 2016",Oklahoma City Thunder,Phoenix Suns,13.0
"Sat, Dec 17, 2016",Detroit Pistons,Indiana Pacers,-15.0
"Sat, Dec 17, 2016",Atlanta Hawks,Charlotte Hornets,-8.0
"Sat, Dec 17, 2016",Cleveland Cavaliers,Los Angeles Lakers,11.0
"Sat, Dec 17, 2016",Minnesota Timberwolves,Houston Rockets,-2.0
"Sat, Dec 17, 2016",Denver Nuggets,New York Knicks,13.0
"Sat, Dec 17, 2016",Golden State Warriors,Portland Trail Blazers,45.0
"Sun, Dec 18, 2016",Washington Wizards,Los Angeles Clippers,7.0
"Sun, Dec 18, 2016",Dallas Mavericks,Sacramento Kings,20.0
"Sun, Dec 18, 2016",Memphis Grizzlies,Utah Jazz,-9.0
"Sun, Dec 18, 2016",Miami Heat,Boston Celtics,-10.0
"Sun, Dec 18, 2016",Orlando Magic,Toronto Raptors,-30.0
"Sun, Dec 18, 2016",Philadelphia 76ers,Brooklyn Nets,1.0
"Sun, Dec 18, 2016",San Antonio Spurs,New Orleans Pelicans,13.0
"Mon, Dec 19, 2016",Indiana Pacers,Washington Wizards,2.0
"Mon, Dec 19, 2016",Chicago Bulls,Detroit Pistons,31.0
"Mon, Dec 19, 2016",Minnesota Timberwolves,Phoenix Suns,7.0
"Mon, Dec 19, 2016",Oklahoma City Thunder,Atlanta Hawks,-2.0
"Mon, Dec 19, 2016",Denver Nuggets,Dallas Mavericks,10.0
"Tue, Dec 20, 2016",Charlotte Hornets,Los Angeles Lakers,4.0
"Tue, Dec 20, 2016",Philadelphia 76ers,New Orleans Pelicans,-15.0
"Tue, Dec 20, 2016",Miami Heat,Orlando Magic,-6.0
"Tue, Dec 20, 2016",New York Knicks,Indiana Pacers,7.0
"Tue, Dec 20, 2016",Toronto Raptors,Brooklyn Nets,12.0
"Tue, Dec 20, 2016",Houston Rockets,San Antonio Spurs,-2.0
"Tue, Dec 20, 2016",Memphis Grizzlies,Boston Celtics,-3.0
"Tue, Dec 20, 2016",Milwaukee Bucks,Cleveland Cavaliers,-6.0
"Tue, Dec 20, 2016",Golden State Warriors,Utah Jazz,30.0
"Tue, Dec 20, 2016",Los Angeles Clippers,Denver Nuggets,17.0
"Tue, Dec 20, 2016",Sacramento Kings,Portland Trail Blazers,5.0
"Wed, Dec 21, 2016",Cleveland Cavaliers,Milwaukee Bucks,11.0
"Wed, Dec 21, 2016",Atlanta Hawks,Minnesota Timberwolves,-8.0
"Wed, Dec 21, 2016",Detroit Pistons,Memphis Grizzlies,-12.0
"Wed, Dec 21, 2016",Chicago Bulls,Washington Wizards,-10.0
"Wed, Dec 21, 2016",New Orleans Pelicans,Oklahoma City Thunder,-11.0
"Wed, Dec 21, 2016",Phoenix Suns,Houston Rockets,-14.0
"Wed, Dec 21, 2016",Utah Jazz,Sacramento Kings,-1.0
"Wed, Dec 21, 2016",Portland Trail Blazers,Dallas Mavericks,-1.0
"Thu, Dec 22, 2016",Indiana Pacers,Boston Celtics,-7.0
"Thu, Dec 22, 2016",Brooklyn Nets,Golden State Warriors,-16.0
"Thu, Dec 22, 2016",New York Knicks,Orlando Magic,11.0
"Thu, Dec 22, 2016",Miami Heat,Los Angeles Lakers,8.0
"Thu, Dec 22, 2016",Los Angeles Clippers,San Antonio Spurs,5.0
"Fri, Dec 23, 2016",Charlotte Hornets,Chicago Bulls,12.0
"Fri, Dec 23, 2016",Orlando Magic,Los Angeles Lakers,19.0
"Fri, Dec 23, 2016",Boston Celtics,Oklahoma City Thunder,-5.0
"Fri, Dec 23, 2016",Cleveland Cavaliers,Brooklyn Nets,20.0
"Fri, Dec 23, 2016",Detroit Pistons,Golden State Warriors,-6.0
"Fri, Dec 23, 2016",Memphis Grizzlies,Houston Rockets,6.0
"Fri, Dec 23, 2016",Milwaukee Bucks,Washington Wizards,27.0
"Fri, Dec 23, 2016",Minnesota Timberwolves,Sacramento Kings,-4.0
"Fri, Dec 23, 2016",New Orleans Pelicans,Miami Heat,4.0
"Fri, Dec 23, 2016",Denver Nuggets,Atlanta Hawks,-1.0
"Fri, Dec 23, 2016",Phoenix Suns,Philadelphia 76ers,7.0
"Fri, Dec 23, 2016",Utah Jazz,Toronto Raptors,-6.0
"Fri, Dec 23, 2016",Portland Trail Blazers,San Antonio Spurs,-20.0
"Fri, Dec 23, 2016",Los Angeles Clippers,Dallas Mavericks,-2.0
"Sun, Dec 25, 2016",New York Knicks,Boston Celtics,-5.0
"Sun, Dec 25, 2016",Cleveland Cavaliers,Golden State Warriors,1.0
"Sun, Dec 25, 2016",San Antonio Spurs,Chicago Bulls,19.0
"Sun, Dec 25, 2016",Oklahoma City Thunder,Minnesota Timberwolves,12.0
"Sun, Dec 25, 2016",Los Angeles Lakers,Los Angeles Clippers,9.0
"Mon, Dec 26, 2016",Orlando Magic,Memphis Grizzlies,10.0
"Mon, Dec 26, 2016",Washington Wizards,Milwaukee Bucks,5.0
"Mon, Dec 26, 2016",Brooklyn Nets,Charlotte Hornets,2.0
"Mon, Dec 26, 2016",Detroit Pistons,Cleveland Cavaliers,16.0
"Mon, Dec 26, 2016",Chicago Bulls,Indiana Pacers,5.0
"Mon, Dec 26, 2016",Houston Rockets,Phoenix Suns,16.0
"Mon, Dec 26, 2016",Minnesota Timberwolves,Atlanta Hawks,14.0
"Mon, Dec 26, 2016",New Orleans Pelicans,Dallas Mavericks,7.0
"Mon, Dec 26, 2016",Portland Trail Blazers,Toronto Raptors,-4.0
"Mon, Dec 26, 2016",Los Angeles Clippers,Denver Nuggets,-4.0
"Mon, Dec 26, 2016",Sacramento Kings,Philadelphia 76ers,2.0
"Tue, Dec 27, 2016",Boston Celtics,Memphis Grizzlies,10.0
"Tue, Dec 27, 2016",Miami Heat,Oklahoma City Thunder,-12.0
"Tue, Dec 27, 2016",Dallas Mavericks,Houston Rockets,-16.0
"Tue, Dec 27, 2016",Los Angeles Lakers,Utah Jazz,-2.0
"Wed, Dec 28, 2016",Orlando Magic,Charlotte Hornets,-19.0
"Wed, Dec 28, 2016",Washington Wizards,Indiana Pacers,6.0
"Wed, Dec 28, 2016",Atlanta Hawks,New York Knicks,4.0
"Wed, Dec 28, 2016",Detroit Pistons,Milwaukee Bucks,-25.0
"Wed, Dec 28, 2016",Chicago Bulls,Brooklyn Nets,2.0
"Wed, Dec 28, 2016",New Orleans Pelicans,Los Angeles Clippers,4.0
"Wed, Dec 28, 2016",San Antonio Spurs,Phoenix Suns,21.0
"Wed, Dec 28, 2016",Denver Nuggets,Minnesota Timberwolves,2.0
"Wed, Dec 28, 2016",Portland Trail Blazers,Sacramento Kings,13.0
"Wed, Dec 28, 2016",Golden State Warriors,Toronto Raptors,10.0
"Thu, Dec 29, 2016",Charlotte Hornets,Miami Heat,9.0
"Thu, Dec 29, 2016",Cleveland Cavaliers,Boston Celtics,6.0
"Thu, Dec 29, 2016",Memphis Grizzlies,Oklahoma City Thunder,34.0
"Thu, Dec 29, 2016",Phoenix Suns,Toronto Raptors,8.0
"Thu, Dec 29, 2016",Utah Jazz,Philadelphia 76ers,17.0
"Thu, Dec 29, 2016",Los Angeles Lakers,Dallas Mavericks,-12.0
"Fri, Dec 30, 2016",Indiana Pacers,Chicago Bulls,10.0
"Fri, Dec 30, 2016",Washington Wizards,Brooklyn Nets,23.0
"Fri, Dec 30, 2016",Boston Celtics,Miami Heat,3.0
"Fri, Dec 30, 2016",Atlanta Hawks,Detroit Pistons,7.0
"Fri, Dec 30, 2016",Houston Rockets,Los Angeles Clippers,24.0
"Fri, Dec 30, 2016",Minnesota Timberwolves,Milwaukee Bucks,17.0
"Fri, Dec 30, 2016",New Orleans Pelicans,New York Knicks,12.0
"Fri, Dec 30, 2016",San Antonio Spurs,Portland Trail Blazers,16.0
"Fri, Dec 30, 2016",Denver Nuggets,Philadelphia 76ers,-2.0
"Fri, Dec 30, 2016",Golden State Warriors,Dallas Mavericks,9.0
"Sat, Dec 31, 2016",Sacramento Kings,Memphis Grizzlies,-14.0
"Sat, Dec 31, 2016",Chicago Bulls,Milwaukee Bucks,-20.0
"Sat, Dec 31, 2016",Charlotte Hornets,Cleveland Cavaliers,-12.0
"Sat, Dec 31, 2016",Houston Rockets,New York Knicks,7.0
"Sat, Dec 31, 2016",Oklahoma City Thunder,Los Angeles Clippers,26.0
"Sat, Dec 31, 2016",Utah Jazz,Phoenix Suns,5.0
"Sun, Jan 1, 2017",Atlanta Hawks,San Antonio Spurs,2.0
"Sun, Jan 1, 2017",Indiana Pacers,Orlando Magic,13.0
"Sun, Jan 1, 2017",Miami Heat,Detroit Pistons,-9.0
"Sun, Jan 1, 2017",Minnesota Timberwolves,Portland Trail Blazers,-6.0
"Sun, Jan 1, 2017",Los Angeles Lakers,Toronto Raptors,-9.0
"Mon, Jan 2, 2017",Cleveland Cavaliers,New Orleans Pelicans,8.0
"Mon, Jan 2, 2017",Milwaukee Bucks,Oklahoma City Thunder,4.0
"Mon, Jan 2, 2017",Brooklyn Nets,Utah Jazz,-12.0
"Mon, Jan 2, 2017",New York Knicks,Orlando Magic,-12.0
"Mon, Jan 2, 2017",Chicago Bulls,Charlotte Hornets,7.0
"Mon, Jan 2, 2017",Houston Rockets,Washington Wizards,10.0
"Mon, Jan 2, 2017",Golden State Warriors,Denver Nuggets,8.0
"Mon, Jan 2, 2017",Los Angeles Clippers,Phoenix Suns,11.0
"Tue, Jan 3, 2017",Philadelphia 76ers,Minnesota Timberwolves,2.0
"Tue, Jan 3, 2017",Boston Celtics,Utah Jazz,11.0
"Tue, Jan 3, 2017",Detroit Pistons,Indiana Pacers,-5.0
"Tue, Jan 3, 2017",Dallas Mavericks,Washington Wizards,8.0
"Tue, Jan 3, 2017",San Antonio Spurs,Toronto Raptors,28.0
"Tue, Jan 3, 2017",Denver Nuggets,Sacramento Kings,-7.0
"Tue, Jan 3, 2017",Phoenix Suns,Miami Heat,9.0
"Tue, Jan 3, 2017",Los Angeles Lakers,Memphis Grizzlies,14.0
"Wed, Jan 4, 2017",Charlotte Hornets,Oklahoma City Thunder,11.0
"Wed, Jan 4, 2017",Orlando Magic,Atlanta Hawks,-19.0
"Wed, Jan 4, 2017",New York Knicks,Milwaukee Bucks,-1.0
"Wed, Jan 4, 2017",Cleveland Cavaliers,Chicago Bulls,-12.0
"Wed, Jan 4, 2017",Golden State Warriors,Portland Trail Blazers,8.0
"Wed, Jan 4, 2017",Los Angeles Clippers,Memphis Grizzlies,9.0
"Wed, Jan 4, 2017",Sacramento Kings,Miami Heat,-5.0
"Thu, Jan 5, 2017",Indiana Pacers,Brooklyn Nets,12.0
"Thu, Jan 5, 2017",Detroit Pistons,Charlotte Hornets,1.0
"Thu, Jan 5, 2017",Toronto Raptors,Utah Jazz,8.0
"Thu, Jan 5, 2017",Houston Rockets,Oklahoma City Thunder,2.0
"Thu, Jan 5, 2017",New Orleans Pelicans,Atlanta Hawks,-5.0
"Thu, Jan 5, 2017",Dallas Mavericks,Phoenix Suns,-7.0
"Thu, Jan 5, 2017",Denver Nuggets,San Antonio Spurs,-28.0
"Thu, Jan 5, 2017",Portland Trail Blazers,Los Angeles Lakers,9.0
"Fri, Jan 6, 2017",Orlando Magic,Houston Rockets,-7.0
"Fri, Jan 6, 2017",Washington Wizards,Minnesota Timberwolves,7.0
"Fri, Jan 6, 2017",Boston Celtics,Philadelphia 76ers,4.0
"Fri, Jan 6, 2017",Brooklyn Nets,Cleveland Cavaliers,-8.0
"Fri, Jan 6, 2017",Milwaukee Bucks,New York Knicks,-5.0
"Fri, Jan 6, 2017",Golden State Warriors,Memphis Grizzlies,-9.0
"Fri, Jan 6, 2017",Los Angeles Lakers,Miami Heat,27.0
"Fri, Jan 6, 2017",Sacramento Kings,Los Angeles Clippers,-8.0
"Sat, Jan 7, 2017",Indiana Pacers,New York Knicks,14.0
"Sat, Jan 7, 2017",Boston Celtics,New Orleans Pelicans,9.0
"Sat, Jan 7, 2017",Chicago Bulls,Toronto Raptors,5.0
"Sat, Jan 7, 2017",Minnesota Timberwolves,Utah Jazz,-2.0
"Sat, Jan 7, 2017",Oklahoma City Thunder,Denver Nuggets,15.0
"Sat, Jan 7, 2017",Dallas Mavericks,Atlanta Hawks,-15.0
"Sat, Jan 7, 2017",San Antonio Spurs,Charlotte Hornets,17.0
"Sun, Jan 8, 2017",Brooklyn Nets,Philadelphia 76ers,-10.0
"Sun, Jan 8, 2017",Milwaukee Bucks,Washington Wizards,-6.0
"Sun, Jan 8, 2017",Los Angeles Clippers,Miami Heat,12.0
"Sun, Jan 8, 2017",Toronto Raptors,Houston Rockets,-7.0
"Sun, Jan 8, 2017",Memphis Grizzlies,Utah Jazz,9.0
"Sun, Jan 8, 2017",Phoenix Suns,Cleveland Cavaliers,-4.0
"Sun, Jan 8, 2017",Portland Trail Blazers,Detroit Pistons,-1.0
"Sun, Jan 8, 2017",Sacramento Kings,Golden State Warriors,-11.0
"Sun, Jan 8, 2017",Los Angeles Lakers,Orlando Magic,16.0
"Mon, Jan 9, 2017",New York Knicks,New Orleans Pelicans,-14.0
"Mon, Jan 9, 2017",Chicago Bulls,Oklahoma City Thunder,-15.0
"Mon, Jan 9, 2017",Minnesota Timberwolves,Dallas Mavericks,9.0
"Tue, Jan 10, 2017",Washington Wizards,Chicago Bulls,2.0
"Tue, Jan 10, 2017",Brooklyn Nets,Atlanta Hawks,-20.0
"Tue, Jan 10, 2017",Toronto Raptors,Boston Celtics,8.0
"Tue, Jan 10, 2017",Houston Rockets,Charlotte Hornets,7.0
"Tue, Jan 10, 2017",San Antonio Spurs,Milwaukee Bucks,-2.0
"Tue, Jan 10, 2017",Utah Jazz,Cleveland Cavaliers,8.0
"Tue, Jan 10, 2017",Golden State Warriors,Miami Heat,12.0
"Tue, Jan 10, 2017",Los Angeles Lakers,Portland Trail Blazers,-21.0
"Tue, Jan 10, 2017",Sacramento Kings,Detroit Pistons,6.0
"Wed, Jan 11, 2017",Philadelphia 76ers,New York Knicks,1.0
"Wed, Jan 11, 2017",Boston Celtics,Washington Wizards,9.0
"Wed, Jan 11, 2017",Minnesota Timberwolves,Houston Rockets,14.0
"Wed, Jan 11, 2017",Oklahoma City Thunder,Memphis Grizzlies,8.0
"Wed, Jan 11, 2017",Los Angeles Clippers,Orlando Magic,9.0
"Wed, Jan 11, 2017",Portland Trail Blazers,Cleveland Cavaliers,16.0
"Thu, Jan 12, 2017",Denver Nuggets,Indiana Pacers,28.0
"Thu, Jan 12, 2017",Brooklyn Nets,New Orleans Pelicans,-9.0
"Thu, Jan 12, 2017",New York Knicks,Chicago Bulls,15.0
"Thu, Jan 12, 2017",San Antonio Spurs,Los Angeles Lakers,40.0
"Thu, Jan 12, 2017",Phoenix Suns,Dallas Mavericks,-5.0
"Thu, Jan 12, 2017",Golden State Warriors,Detroit Pistons,20.0
"Fri, Jan 13, 2017",Philadelphia 76ers,Charlotte Hornets,9.0
"Fri, Jan 13, 2017",Toronto Raptors,Brooklyn Nets,19.0
"Fri, Jan 13, 2017",Atlanta Hawks,Boston Celtics,-2.0
"Fri, Jan 13, 2017",Houston Rockets,Memphis Grizzlies,-5.0
"Fri, Jan 13, 2017",Milwaukee Bucks,Miami Heat,8.0
"Fri, Jan 13, 2017",Minnesota Timberwolves,Oklahoma City Thunder,10.0
"Fri, Jan 13, 2017",Portland Trail Blazers,Orlando Magic,-6.0
"Fri, Jan 13, 2017",Sacramento Kings,Cleveland Cavaliers,-12.0
"Fri, Jan 13, 2017",Utah Jazz,Detroit Pistons,33.0
"Sat, Jan 14, 2017",Los Angeles Clippers,Los Angeles Lakers,16.0
"Sat, Jan 14, 2017",Chicago Bulls,New Orleans Pelicans,8.0
"Sat, Jan 14, 2017",Phoenix Suns,San Antonio Spurs,3.0
"Sat, Jan 14, 2017",Washington Wizards,Philadelphia 76ers,16.0
"Sat, Jan 14, 2017",Utah Jazz,Orlando Magic,7.0
"Sun, Jan 15, 2017",Dallas Mavericks,Minnesota Timberwolves,11.0
"Sun, Jan 15, 2017",Atlanta Hawks,Milwaukee Bucks,13.0
"Sun, Jan 15, 2017",Toronto Raptors,New York Knicks,15.0
"Sun, Jan 15, 2017",Brooklyn Nets,Houston Rockets,-25.0
"Sun, Jan 15, 2017",Memphis Grizzlies,Chicago Bulls,-4.0
"Sun, Jan 15, 2017",Sacramento Kings,Oklahoma City Thunder,-4.0
"Sun, Jan 15, 2017",Los Angeles Lakers,Detroit Pistons,-5.0
"Mon, Jan 16, 2017",New York Knicks,Atlanta Hawks,-1.0
"Mon, Jan 16, 2017",Washington Wizards,Portland Trail Blazers,19.0
"Mon, Jan 16, 2017",Milwaukee Bucks,Philadelphia 76ers,-9.0
"Mon, Jan 16, 2017",Indiana Pacers,New Orleans Pelicans,3.0
"Mon, Jan 16, 2017",Denver Nuggets,Orlando Magic,13.0
"Mon, Jan 16, 2017",Boston Celtics,Charlotte Hornets,10.0
"Mon, Jan 16, 2017",Golden State Warriors,Cleveland Cavaliers,35.0
"Mon, Jan 16, 2017",Phoenix Suns,Utah Jazz,-5.0
"Mon, Jan 16, 2017",Los Angeles Clippers,Oklahoma City Thunder,22.0
"Tue, Jan 17, 2017",Brooklyn Nets,Toronto Raptors,-10.0
"Tue, Jan 17, 2017",Miami Heat,Houston Rockets,6.0
"Tue, Jan 17, 2017",Chicago Bulls,Dallas Mavericks,-1.0
"Tue, Jan 17, 2017",San Antonio Spurs,Minnesota Timberwolves,8.0
"Tue, Jan 17, 2017",Los Angeles Lakers,Denver Nuggets,-6.0
"Wed, Jan 18, 2017",Charlotte Hornets,Portland Trail Blazers,22.0
"Wed, Jan 18, 2017",Philadelphia 76ers,Toronto Raptors,5.0
"Wed, Jan 18, 2017",Washington Wizards,Memphis Grizzlies,3.0
"Wed, Jan 18, 2017",Boston Celtics,New York Knicks,-11.0
"Wed, Jan 18, 2017",Detroit Pistons,Atlanta Hawks,23.0
"Wed, Jan 18, 2017",Houston Rockets,Milwaukee Bucks,19.0
"Wed, Jan 18, 2017",New Orleans Pelicans,Orlando Magic,20.0
"Wed, Jan 18, 2017",Golden State Warriors,Oklahoma City Thunder,21.0
"Wed, Jan 18, 2017",Sacramento Kings,Indiana Pacers,-6.0
"Thu, Jan 19, 2017",Cleveland Cavaliers,Phoenix Suns,15.0
"Thu, Jan 19, 2017",Miami Heat,Dallas Mavericks,4.0
"Thu, Jan 19, 2017",New York Knicks,Washington Wizards,-3.0
"Thu, Jan 19, 2017",San Antonio Spurs,Denver Nuggets,14.0
"Thu, Jan 19, 2017",Los Angeles Clippers,Minnesota Timberwolves,-3.0
"Fri, Jan 20, 2017",Charlotte Hornets,Toronto Raptors,35.0
"Fri, Jan 20, 2017",Orlando Magic,Milwaukee Bucks,16.0
"Fri, Jan 20, 2017",Philadelphia 76ers,Portland Trail Blazers,1.0
"Fri, Jan 20, 2017",Atlanta Hawks,Chicago Bulls,9.0
"Fri, Jan 20, 2017",Houston Rockets,Golden State Warriors,-17.0
"Fri, Jan 20, 2017",Memphis Grizzlies,Sacramento Kings,16.0
"Fri, Jan 20, 2017",New Orleans Pelicans,Brooklyn Nets,-29.0
"Fri, Jan 20, 2017",Dallas Mavericks,Utah Jazz,-5.0
"Fri, Jan 20, 2017",Los Angeles Lakers,Indiana Pacers,13.0
"Sat, Jan 21, 2017",Boston Celtics,Portland Trail Blazers,-4.0
"Sat, Jan 21, 2017",Detroit Pistons,Washington Wizards,1.0
"Sat, Jan 21, 2017",Atlanta Hawks,Philadelphia 76ers,17.0
"Sat, Jan 21, 2017",Charlotte Hornets,Brooklyn Nets,7.0
"Sat, Jan 21, 2017",Miami Heat,Milwaukee Bucks,12.0
"Sat, Jan 21, 2017",New York Knicks,Phoenix Suns,-2.0
